InvestorId;InvestmentId;InvestmentType;ISIN;City;FondsInvestor
Investor49;Investment10642;Stock;ISIN159;;
Investor39;Investment2939;Stock;ISIN188;;
Investor22;Investment18700;Stock;ISIN103;;
Investor51;Investment54;Stock;ISIN106;;
Investor90;Investment19958;Stock;ISIN96;;
Investor68;Investment22560;Stock;ISIN64;;
Investor97;Investment2733;Stock;ISIN77;;
Investor22;Investment5357;Stock;ISIN182;;
Investor77;Investment10607;Stock;ISIN95;;
Investor46;Investment13938;Stock;ISIN195;;
Investor29;Investment14049;Stock;ISIN60;;
Investor6;Investment29842;RealEstate;;City4842;
Investor12;Investment28443;RealEstate;;City3443;
Investor39;Investment29994;RealEstate;;City4994;
Investor6;Investment5550;Stock;ISIN26;;
Investor2;Investment11311;Stock;ISIN70;;
Investor19;Investment21208;Stock;ISIN175;;
Investor91;Investment16958;Stock;ISIN145;;
Investor10;Investment21136;Stock;ISIN45;;
Investor68;Investment16588;Stock;ISIN125;;
Investor98;Investment10850;Stock;ISIN103;;
Investor39;Investment7318;Stock;ISIN151;;
Investor45;Investment16768;Stock;ISIN27;;
Investor34;Investment29141;RealEstate;;City4141;
Investor17;Investment7640;Stock;ISIN23;;
Investor70;Investment3766;Stock;ISIN7;;
Investor29;Investment25692;RealEstate;;City692;
Investor21;Investment22190;Stock;ISIN175;;
Investor20;Investment13532;Stock;ISIN4;;
Investor10;Investment21410;Stock;ISIN57;;
Investor14;Investment4;Stock;ISIN115;;
Investor37;Investment19734;Stock;ISIN80;;
Investor65;Investment20701;Stock;ISIN144;;
Investor82;Investment17646;Stock;ISIN5;;
Investor70;Investment4888;Stock;ISIN26;;
Investor82;Investment15430;Stock;ISIN124;;
Investor30;Investment9375;Stock;ISIN146;;
Investor64;Investment9657;Stock;ISIN55;;
Investor31;Investment26930;RealEstate;;City1930;
Investor34;Investment7161;Stock;ISIN153;;
Investor92;Investment2924;Stock;ISIN143;;
Investor30;Investment7371;Stock;ISIN157;;
Investor24;Investment20323;Stock;ISIN75;;
Investor12;Investment26217;RealEstate;;City1217;
Investor78;Investment6522;Stock;ISIN192;;
Investor87;Investment4287;Stock;ISIN10;;
Investor12;Investment29244;RealEstate;;City4244;
Investor5;Investment27488;RealEstate;;City2488;
Investor29;Investment10633;Stock;ISIN187;;
Investor20;Investment11142;Stock;ISIN87;;
Investor78;Investment26368;RealEstate;;City1368;
Investor50;Investment19078;Stock;ISIN185;;
Investor24;Investment3427;Stock;ISIN60;;
Investor56;Investment5397;Stock;ISIN194;;
Investor24;Investment22897;Stock;ISIN32;;
Investor10;Investment14564;Stock;ISIN51;;
Investor93;Investment10926;Stock;ISIN78;;
Investor87;Investment11638;Stock;ISIN73;;
Investor34;Investment24138;Stock;ISIN24;;
Investor19;Investment26900;RealEstate;;City1900;
Investor39;Investment1821;Stock;ISIN94;;
Investor76;Investment17428;Stock;ISIN79;;
Investor1;Investment9308;Stock;ISIN173;;
Investor67;Investment18602;Stock;ISIN65;;
Investor31;Investment6280;Stock;ISIN49;;
Investor90;Investment1319;Stock;ISIN198;;
Investor40;Investment21620;Stock;ISIN177;;
Investor28;Investment18506;Stock;ISIN38;;
Investor68;Investment16149;Stock;ISIN51;;
Investor23;Investment12619;Stock;ISIN186;;
Investor71;Investment21884;Stock;ISIN98;;
Investor54;Investment7149;Stock;ISIN194;;
Investor60;Investment28315;RealEstate;;City3315;
Investor74;Investment28156;RealEstate;;City3156;
Investor74;Investment4755;Stock;ISIN189;;
Investor68;Investment10943;Stock;ISIN57;;
Investor15;Investment16574;Stock;ISIN193;;
Investor33;Investment10721;Stock;ISIN111;;
Investor54;Investment2961;Stock;ISIN97;;
Investor28;Investment5242;Stock;ISIN13;;
Investor58;Investment15587;Stock;ISIN115;;
Investor23;Investment28712;RealEstate;;City3712;
Investor90;Investment21950;Stock;ISIN178;;
Investor98;Investment12772;Stock;ISIN60;;
Investor31;Investment29388;RealEstate;;City4388;
Investor63;Investment4443;Stock;ISIN27;;
Investor12;Investment3604;Stock;ISIN79;;
Investor8;Investment4854;Stock;ISIN46;;
Investor58;Investment5290;Stock;ISIN62;;
Investor60;Investment14964;Stock;ISIN148;;
Investor88;Investment20674;Stock;ISIN104;;
Investor42;Investment4796;Stock;ISIN61;;
Investor30;Investment11436;Stock;ISIN106;;
Investor11;Investment1447;Stock;ISIN191;;
Investor94;Investment23102;Stock;ISIN47;;
Investor16;Investment924;Stock;ISIN143;;
Investor29;Investment28565;RealEstate;;City3565;
Investor55;Investment972;Stock;ISIN116;;
Investor80;Investment28491;RealEstate;;City3491;
Investor86;Investment3059;Stock;ISIN146;;
Investor47;Investment27694;RealEstate;;City2694;
Investor82;Investment27023;RealEstate;;City2023;
Investor36;Investment9362;Stock;ISIN195;;
Investor5;Investment6418;Stock;ISIN12;;
Investor48;Investment22514;Stock;ISIN42;;
Investor23;Investment4435;Stock;ISIN194;;
Investor88;Investment9975;Stock;ISIN177;;
Investor48;Investment28299;RealEstate;;City3299;
Investor80;Investment3840;Stock;ISIN59;;
Investor55;Investment26292;RealEstate;;City1292;
Investor93;Investment27542;RealEstate;;City2542;
Investor59;Investment20109;Stock;ISIN80;;
Investor32;Investment12557;Stock;ISIN135;;
Investor5;Investment9364;Stock;ISIN69;;
Investor60;Investment25505;RealEstate;;City505;
Investor15;Investment14894;Stock;ISIN15;;
Investor84;Investment29024;RealEstate;;City4024;
Investor1;Investment10424;Stock;ISIN9;;
Investor36;Investment9733;Stock;ISIN85;;
Investor66;Investment24994;Stock;ISIN73;;
Investor77;Investment11160;Stock;ISIN158;;
Investor31;Investment8674;Stock;ISIN114;;
Investor68;Investment21248;Stock;ISIN81;;
Investor7;Investment23466;Stock;ISIN126;;
Investor34;Investment9436;Stock;ISIN185;;
Investor29;Investment11675;Stock;ISIN32;;
Investor24;Investment18201;Stock;ISIN45;;
Investor49;Investment10201;Stock;ISIN112;;
Investor79;Investment14183;Stock;ISIN151;;
Investor58;Investment16500;Stock;ISIN20;;
Investor39;Investment11145;Stock;ISIN165;;
Investor58;Investment26355;RealEstate;;City1355;
Investor52;Investment26170;RealEstate;;City1170;
Investor67;Investment13467;Stock;ISIN79;;
Investor79;Investment14637;Stock;ISIN68;;
Investor74;Investment27079;RealEstate;;City2079;
Investor86;Investment27248;RealEstate;;City2248;
Investor85;Investment5292;Stock;ISIN24;;
Investor50;Investment22231;Stock;ISIN115;;
Investor7;Investment13699;Stock;ISIN197;;
Investor73;Investment18107;Stock;ISIN52;;
Investor63;Investment2883;Stock;ISIN112;;
Investor26;Investment28618;RealEstate;;City3618;
Investor3;Investment24913;Stock;ISIN34;;
Investor65;Investment7173;Stock;ISIN108;;
Investor28;Investment14265;Stock;ISIN34;;
Investor10;Investment28379;RealEstate;;City3379;
Investor24;Investment25861;RealEstate;;City861;
Investor49;Investment22917;Stock;ISIN96;;
Investor78;Investment17156;Stock;ISIN192;;
Investor30;Investment23270;Stock;ISIN181;;
Investor27;Investment9271;Stock;ISIN112;;
Investor19;Investment20393;Stock;ISIN7;;
Investor13;Investment27242;RealEstate;;City2242;
Investor8;Investment14103;Stock;ISIN178;;
Investor16;Investment15894;Stock;ISIN59;;
Investor13;Investment26261;RealEstate;;City1261;
Investor29;Investment6994;Stock;ISIN163;;
Investor70;Investment759;Stock;ISIN69;;
Investor18;Investment18218;Stock;ISIN4;;
Investor98;Investment15790;Stock;ISIN102;;
Investor39;Investment10450;Stock;ISIN146;;
Investor67;Investment10006;Stock;ISIN40;;
Investor22;Investment10422;Stock;ISIN12;;
Investor15;Investment27638;RealEstate;;City2638;
Investor35;Investment22704;Stock;ISIN19;;
Investor7;Investment24897;Stock;ISIN171;;
Investor63;Investment25863;RealEstate;;City863;
Investor25;Investment8009;Stock;ISIN55;;
Investor84;Investment18125;Stock;ISIN48;;
Investor27;Investment18344;Stock;ISIN156;;
Investor97;Investment26162;RealEstate;;City1162;
Investor49;Investment389;Stock;ISIN153;;
Investor28;Investment11740;Stock;ISIN40;;
Investor91;Investment3374;Stock;ISIN121;;
Investor14;Investment14202;Stock;ISIN83;;
Investor4;Investment25878;RealEstate;;City878;
Investor65;Investment21941;Stock;ISIN86;;
Investor40;Investment23899;Stock;ISIN21;;
Investor5;Investment9401;Stock;ISIN101;;
Investor19;Investment12907;Stock;ISIN45;;
Investor0;Investment23425;Stock;ISIN151;;
Investor98;Investment16378;Stock;ISIN109;;
Investor0;Investment5819;Stock;ISIN177;;
Investor27;Investment4791;Stock;ISIN188;;
Investor11;Investment21641;Stock;ISIN170;;
Investor38;Investment12714;Stock;ISIN165;;
Investor38;Investment9984;Stock;ISIN67;;
Investor58;Investment6562;Stock;ISIN22;;
Investor62;Investment21829;Stock;ISIN186;;
Investor61;Investment22306;Stock;ISIN94;;
Investor57;Investment20268;Stock;ISIN65;;
Investor15;Investment9309;Stock;ISIN89;;
Investor32;Investment23363;Stock;ISIN53;;
Investor8;Investment11639;Stock;ISIN45;;
Investor34;Investment20924;Stock;ISIN106;;
Investor94;Investment9715;Stock;ISIN196;;
Investor4;Investment18341;Stock;ISIN0;;
Investor86;Investment21821;Stock;ISIN160;;
Investor30;Investment21044;Stock;ISIN103;;
Investor21;Investment12089;Stock;ISIN193;;
Investor45;Investment6615;Stock;ISIN52;;
Investor97;Investment23696;Stock;ISIN75;;
Investor64;Investment11247;Stock;ISIN42;;
Investor51;Investment1416;Stock;ISIN50;;
Investor32;Investment3786;Stock;ISIN99;;
Investor76;Investment20591;Stock;ISIN138;;
Investor90;Investment28428;RealEstate;;City3428;
Investor20;Investment7382;Stock;ISIN170;;
Investor93;Investment18310;Stock;ISIN46;;
Investor12;Investment3162;Stock;ISIN181;;
Investor46;Investment23124;Stock;ISIN49;;
Investor87;Investment11410;Stock;ISIN80;;
Investor64;Investment14636;Stock;ISIN114;;
Investor98;Investment3381;Stock;ISIN181;;
Investor97;Investment22817;Stock;ISIN190;;
Investor39;Investment19406;Stock;ISIN177;;
Investor66;Investment12432;Stock;ISIN19;;
Investor93;Investment18197;Stock;ISIN174;;
Investor4;Investment10518;Stock;ISIN26;;
Investor95;Investment5326;Stock;ISIN167;;
Investor67;Investment15013;Stock;ISIN167;;
Investor5;Investment22922;Stock;ISIN196;;
Investor61;Investment22941;Stock;ISIN165;;
Investor23;Investment15313;Stock;ISIN121;;
Investor69;Investment29831;RealEstate;;City4831;
Investor82;Investment8006;Stock;ISIN177;;
Investor17;Investment12156;Stock;ISIN177;;
Investor19;Investment18963;Stock;ISIN19;;
Investor56;Investment8079;Stock;ISIN96;;
Investor19;Investment20829;Stock;ISIN133;;
Investor0;Investment3778;Stock;ISIN164;;
Investor78;Investment21571;Stock;ISIN16;;
Investor9;Investment17602;Stock;ISIN167;;
Investor83;Investment12141;Stock;ISIN151;;
Investor73;Investment23296;Stock;ISIN89;;
Investor1;Investment22389;Stock;ISIN48;;
Investor34;Investment1106;Stock;ISIN147;;
Investor48;Investment5671;Stock;ISIN136;;
Investor94;Investment9139;Stock;ISIN152;;
Investor33;Investment11386;Stock;ISIN196;;
Investor47;Investment7883;Stock;ISIN149;;
Investor18;Investment19140;Stock;ISIN148;;
Investor64;Investment25323;RealEstate;;City323;
Investor50;Investment12592;Stock;ISIN166;;
Investor14;Investment24667;Stock;ISIN69;;
Investor68;Investment15511;Stock;ISIN143;;
Investor49;Investment20802;Stock;ISIN176;;
Investor32;Investment21873;Stock;ISIN67;;
Investor9;Investment22934;Stock;ISIN150;;
Investor94;Investment17618;Stock;ISIN152;;
Investor27;Investment2258;Stock;ISIN11;;
Investor9;Investment27376;RealEstate;;City2376;
Investor81;Investment15632;Stock;ISIN60;;
Investor33;Investment22861;Stock;ISIN15;;
Investor53;Investment2335;Stock;ISIN109;;
Investor40;Investment20042;Stock;ISIN44;;
Investor36;Investment1218;Stock;ISIN29;;
Investor40;Investment21045;Stock;ISIN180;;
Investor80;Investment20715;Stock;ISIN122;;
Investor48;Investment20050;Stock;ISIN70;;
Investor59;Investment10339;Stock;ISIN150;;
Investor71;Investment4067;Stock;ISIN93;;
Investor62;Investment16511;Stock;ISIN147;;
Investor74;Investment20333;Stock;ISIN124;;
Investor12;Investment21700;Stock;ISIN165;;
Investor67;Investment29121;RealEstate;;City4121;
Investor77;Investment27733;RealEstate;;City2733;
Investor80;Investment23228;Stock;ISIN112;;
Investor25;Investment11558;Stock;ISIN47;;
Investor96;Investment15497;Stock;ISIN140;;
Investor4;Investment18472;Stock;ISIN23;;
Investor18;Investment12345;Stock;ISIN60;;
Investor98;Investment10593;Stock;ISIN48;;
Investor69;Investment15911;Stock;ISIN156;;
Investor48;Investment22261;Stock;ISIN88;;
Investor49;Investment5327;Stock;ISIN59;;
Investor39;Investment21153;Stock;ISIN139;;
Investor10;Investment29558;RealEstate;;City4558;
Investor9;Investment23194;Stock;ISIN173;;
Investor0;Investment22216;Stock;ISIN153;;
Investor32;Investment29449;RealEstate;;City4449;
Investor84;Investment6967;Stock;ISIN43;;
Investor9;Investment17801;Stock;ISIN41;;
Investor61;Investment19071;Stock;ISIN62;;
Investor90;Investment8368;Stock;ISIN124;;
Investor89;Investment22424;Stock;ISIN159;;
Investor95;Investment22076;Stock;ISIN9;;
Investor75;Investment25900;RealEstate;;City900;
Investor30;Investment26716;RealEstate;;City1716;
Investor32;Investment1867;Stock;ISIN71;;
Investor63;Investment7118;Stock;ISIN157;;
Investor92;Investment24794;Stock;ISIN92;;
Investor67;Investment27988;RealEstate;;City2988;
Investor45;Investment28797;RealEstate;;City3797;
Investor73;Investment4613;Stock;ISIN8;;
Investor75;Investment23004;Stock;ISIN88;;
Investor54;Investment29001;RealEstate;;City4001;
Investor88;Investment21110;Stock;ISIN26;;
Investor38;Investment13655;Stock;ISIN160;;
Investor45;Investment16503;Stock;ISIN181;;
Investor90;Investment7495;Stock;ISIN34;;
Investor68;Investment20497;Stock;ISIN104;;
Investor7;Investment29610;RealEstate;;City4610;
Investor12;Investment3207;Stock;ISIN71;;
Investor89;Investment13985;Stock;ISIN32;;
Investor9;Investment27880;RealEstate;;City2880;
Investor9;Investment438;Stock;ISIN65;;
Investor12;Investment410;Stock;ISIN143;;
Investor84;Investment12430;Stock;ISIN189;;
Investor4;Investment23762;Stock;ISIN93;;
Investor0;Investment29478;RealEstate;;City4478;
Investor25;Investment24613;Stock;ISIN84;;
Investor31;Investment8160;Stock;ISIN97;;
Investor80;Investment22525;Stock;ISIN82;;
Investor15;Investment18277;Stock;ISIN94;;
Investor74;Investment27932;RealEstate;;City2932;
Investor61;Investment17015;Stock;ISIN44;;
Investor1;Investment28805;RealEstate;;City3805;
Investor82;Investment12658;Stock;ISIN59;;
Investor21;Investment25800;RealEstate;;City800;
Investor71;Investment25484;RealEstate;;City484;
Investor2;Investment29481;RealEstate;;City4481;
Investor50;Investment15809;Stock;ISIN163;;
Investor91;Investment9964;Stock;ISIN98;;
Investor32;Investment21875;Stock;ISIN37;;
Investor10;Investment25438;RealEstate;;City438;
Investor49;Investment15142;Stock;ISIN14;;
Investor52;Investment26426;RealEstate;;City1426;
Investor95;Investment14176;Stock;ISIN1;;
Investor72;Investment1638;Stock;ISIN190;;
Investor93;Investment28069;RealEstate;;City3069;
Investor49;Investment2028;Stock;ISIN187;;
Investor71;Investment8843;Stock;ISIN65;;
Investor62;Investment28650;RealEstate;;City3650;
Investor9;Investment16370;Stock;ISIN56;;
Investor63;Investment14290;Stock;ISIN28;;
Investor76;Investment22371;Stock;ISIN75;;
Investor96;Investment4601;Stock;ISIN32;;
Investor70;Investment1939;Stock;ISIN93;;
Investor80;Investment15218;Stock;ISIN183;;
Investor80;Investment9814;Stock;ISIN172;;
Investor83;Investment23651;Stock;ISIN101;;
Investor89;Investment25447;RealEstate;;City447;
Investor26;Investment15471;Stock;ISIN32;;
Investor32;Investment23632;Stock;ISIN58;;
Investor38;Investment11749;Stock;ISIN163;;
Investor61;Investment14145;Stock;ISIN51;;
Investor85;Investment3233;Stock;ISIN142;;
Investor29;Investment15782;Stock;ISIN114;;
Investor98;Investment5459;Stock;ISIN56;;
Investor13;Investment3911;Stock;ISIN100;;
Investor52;Investment17974;Stock;ISIN79;;
Investor6;Investment11471;Stock;ISIN55;;
Investor17;Investment6828;Stock;ISIN44;;
Investor73;Investment21534;Stock;ISIN171;;
Investor87;Investment15204;Stock;ISIN135;;
Investor18;Investment10121;Stock;ISIN26;;
Investor14;Investment4540;Stock;ISIN196;;
Investor78;Investment12134;Stock;ISIN82;;
Investor78;Investment29940;RealEstate;;City4940;
Investor58;Investment24176;Stock;ISIN56;;
Investor55;Investment5947;Stock;ISIN41;;
Investor16;Investment19165;Stock;ISIN0;;
Investor11;Investment25321;RealEstate;;City321;
Investor9;Investment24483;Stock;ISIN174;;
Investor49;Investment13297;Stock;ISIN27;;
Investor53;Investment22411;Stock;ISIN74;;
Investor68;Investment15096;Stock;ISIN50;;
Investor70;Investment9768;Stock;ISIN76;;
Investor51;Investment3257;Stock;ISIN73;;
Investor96;Investment16886;Stock;ISIN162;;
Investor63;Investment5938;Stock;ISIN32;;
Investor30;Investment8071;Stock;ISIN151;;
Investor2;Investment23974;Stock;ISIN50;;
Investor40;Investment14771;Stock;ISIN103;;
Investor87;Investment14472;Stock;ISIN170;;
Investor11;Investment10740;Stock;ISIN79;;
Investor23;Investment10383;Stock;ISIN8;;
Investor58;Investment21520;Stock;ISIN133;;
Investor93;Investment6859;Stock;ISIN136;;
Investor48;Investment17324;Stock;ISIN76;;
Investor63;Investment19845;Stock;ISIN62;;
Investor23;Investment19434;Stock;ISIN108;;
Investor95;Investment17531;Stock;ISIN23;;
Investor58;Investment12088;Stock;ISIN100;;
Investor40;Investment18465;Stock;ISIN88;;
Investor43;Investment3049;Stock;ISIN108;;
Investor54;Investment9737;Stock;ISIN62;;
Investor88;Investment3737;Stock;ISIN169;;
Investor21;Investment19057;Stock;ISIN52;;
Investor44;Investment3408;Stock;ISIN15;;
Investor62;Investment1907;Stock;ISIN69;;
Investor18;Investment5763;Stock;ISIN169;;
Investor90;Investment27341;RealEstate;;City2341;
Investor22;Investment17280;Stock;ISIN72;;
Investor24;Investment4732;Stock;ISIN124;;
Investor67;Investment18774;Stock;ISIN109;;
Investor77;Investment7835;Stock;ISIN142;;
Investor16;Investment27060;RealEstate;;City2060;
Investor82;Investment14124;Stock;ISIN2;;
Investor83;Investment13106;Stock;ISIN170;;
Investor91;Investment14408;Stock;ISIN10;;
Investor15;Investment14437;Stock;ISIN6;;
Investor77;Investment26701;RealEstate;;City1701;
Investor2;Investment20098;Stock;ISIN184;;
Investor48;Investment21120;Stock;ISIN39;;
Investor22;Investment27605;RealEstate;;City2605;
Investor4;Investment12168;Stock;ISIN81;;
Investor76;Investment3782;Stock;ISIN41;;
Investor84;Investment22007;Stock;ISIN18;;
Investor75;Investment12182;Stock;ISIN38;;
Investor93;Investment13900;Stock;ISIN69;;
Investor55;Investment28236;RealEstate;;City3236;
Investor83;Investment15416;Stock;ISIN28;;
Investor30;Investment27965;RealEstate;;City2965;
Investor94;Investment14556;Stock;ISIN176;;
Investor32;Investment7385;Stock;ISIN176;;
Investor19;Investment1168;Stock;ISIN39;;
Investor52;Investment998;Stock;ISIN88;;
Investor67;Investment18440;Stock;ISIN165;;
Investor5;Investment5392;Stock;ISIN169;;
Investor98;Investment18611;Stock;ISIN196;;
Investor79;Investment23913;Stock;ISIN49;;
Investor49;Investment2262;Stock;ISIN54;;
Investor6;Investment6884;Stock;ISIN137;;
Investor34;Investment17561;Stock;ISIN149;;
Investor45;Investment8248;Stock;ISIN72;;
Investor38;Investment17319;Stock;ISIN3;;
Investor78;Investment204;Stock;ISIN44;;
Investor15;Investment7135;Stock;ISIN102;;
Investor20;Investment1047;Stock;ISIN197;;
Investor32;Investment25354;RealEstate;;City354;
Investor7;Investment26196;RealEstate;;City1196;
Investor74;Investment1857;Stock;ISIN89;;
Investor9;Investment19062;Stock;ISIN21;;
Investor55;Investment23227;Stock;ISIN122;;
Investor48;Investment25143;RealEstate;;City143;
